ip,action_method,action_path,score,recon_correlated,history_len,long_history_len,decision
10.246.93.167,POST,/products/19/stock,60,f,6,6,BLOQUEADO
10.246.93.167,POST,/products/19/stock,110,f,7,7,BLOQUEADO
10.246.93.167,POST,/products/19/stock,110,f,8,8,BLOQUEADO
10.246.93.167,POST,/products/19/stock,150,f,9,9,BLOQUEADO
92.131.147.40,GET,/products/18,0,f,1,1,NORMAL
92.131.147.40,GET,/products/18,0,f,2,2,NORMAL
92.131.147.40,GET,/products/18,0,f,3,3,NORMAL
92.131.147.40,GET,/products/18,50,f,4,4,SOSPECHOSO
92.131.147.40,GET,/products/18,150,t,5,5,BLOQUEADO
61.222.71.139,GET,/products/,0,f,1,1,NORMAL
61.222.71.139,POST,/products/8/stock,60,f,2,2,BLOQUEADO
94.11.26.252,GET,/products/,0,f,1,1,NORMAL
94.11.26.252,POST,/products/13/stock,60,f,2,2,BLOQUEADO
44.92.121.129,GET,/products/,0,f,1,1,NORMAL
44.92.121.129,POST,/products/7/stock,60,f,2,2,BLOQUEADO
93.155.248.227,GET,/products/13,0,f,1,1,NORMAL
93.155.248.227,GET,/products/13,0,f,2,2,NORMAL
93.155.248.227,GET,/products/13,0,f,3,3,NORMAL
93.155.248.227,GET,/products/13,50,f,4,4,SOSPECHOSO
93.155.248.227,GET,/products/13,150,t,5,5,BLOQUEADO
39.152.39.100,GET,/products/11,0,f,1,1,NORMAL
39.152.39.100,GET,/products/2,0,f,2,2,NORMAL
39.152.39.100,GET,/products/5,0,f,3,3,NORMAL
39.152.39.100,GET,/products/18,0,f,4,4,NORMAL
39.152.39.100,GET,/products/11,0,f,5,5,NORMAL
39.152.39.100,GET,/products/18,0,f,6,6,NORMAL
39.152.39.100,GET,/products/1,0,f,7,7,NORMAL
39.152.39.100,GET,/products/1,0,f,8,8,NORMAL
39.152.39.100,GET,/products/12,0,f,9,9,NORMAL
39.152.39.100,GET,/products/17,0,f,10,10,NORMAL
39.152.39.100,GET,/products/4,0,f,11,11,NORMAL
39.152.39.100,GET,/products/18,0,f,12,12,NORMAL
39.152.39.100,GET,/products/15,0,f,13,13,NORMAL
39.152.39.100,GET,/products/1,0,f,14,14,NORMAL
39.152.39.100,GET,/products/16,0,f,15,15,NORMAL
15.204.79.44,GET,/products/,0,f,1,1,NORMAL
15.204.79.44,POST,/products/8/stock,60,f,2,2,BLOQUEADO
66.17.251.254,GET,/products/,0,f,1,1,NORMAL
66.17.251.254,GET,/products/1,0,f,2,2,NORMAL
66.17.251.254,GET,/products/2,0,f,3,3,NORMAL
66.17.251.254,GET,/products/3,0,f,4,4,NORMAL
66.17.251.254,POST,/products/15/stock,60,f,5,5,BLOQUEADO
66.17.251.254,POST,/products/15/stock,60,f,6,6,BLOQUEADO
66.17.251.254,POST,/products/15/stock,110,f,7,7,BLOQUEADO
66.17.251.254,POST,/products/15/stock,110,f,8,8,BLOQUEADO
66.17.251.254,POST,/products/15/stock,150,f,9,9,BLOQUEADO
90.122.153.191,GET,/products/12,0,f,1,1,NORMAL
90.122.153.191,GET,/products/16,0,f,2,2,NORMAL
90.122.153.191,GET,/products/17,0,f,3,3,NORMAL
90.122.153.191,GET,/products/1,0,f,4,4,NORMAL
90.122.153.191,GET,/products/3,0,f,5,5,NORMAL
90.122.153.191,GET,/products/2,0,f,6,6,NORMAL
90.122.153.191,GET,/products/15,0,f,7,7,NORMAL
90.122.153.191,GET,/products/2,0,f,8,8,NORMAL
90.122.153.191,GET,/products/6,0,f,9,9,NORMAL
90.122.153.191,GET,/products/15,0,f,10,10,NORMAL
90.122.153.191,GET,/products/14,0,f,11,11,NORMAL
90.122.153.191,GET,/products/6,0,f,12,12,NORMAL
90.122.153.191,GET,/products/2,0,f,13,13,NORMAL
90.122.153.191,GET,/products/4,0,f,14,14,NORMAL
90.122.153.191,GET,/products/19,0,f,15,15,NORMAL
79.17.105.162,GET,/products/,0,f,1,1,NORMAL
79.17.105.162,POST,/products/4/stock,60,f,2,2,BLOQUEADO
28.70.166.111,GET,/products/,0,f,1,1,NORMAL
28.70.166.111,GET,/products/7,0,f,2,2,NORMAL
28.70.166.111,POST,/products/7/stock,0,f,3,3,NORMAL
28.70.166.111,GET,/products/,0,f,4,4,NORMAL
60.164.104.164,GET,/products/,0,f,1,1,NORMAL
60.164.104.164,GET,/products/1,0,f,2,2,NORMAL
60.164.104.164,GET,/products/2,0,f,3,3,NORMAL
60.164.104.164,GET,/products/3,0,f,4,4,NORMAL
60.164.104.164,POST,/products/15/stock,60,f,5,5,BLOQUEADO
60.164.104.164,POST,/products/15/stock,60,f,6,6,BLOQUEADO
60.164.104.164,POST,/products/15/stock,110,f,7,7,BLOQUEADO
60.164.104.164,POST,/products/15/stock,110,f,8,8,BLOQUEADO
192.168.143.2,GET,/products/1,0,f,20,37,NORMAL
60.164.104.164,POST,/products/15/stock,150,f,9,9,BLOQUEADO
95.95.192.29,GET,/products/,0,f,1,1,NORMAL
95.95.192.29,POST,/products/11/stock,60,f,2,2,BLOQUEADO
11.138.191.215,GET,/products/,0,f,1,1,NORMAL
11.138.191.215,POST,/products/4/stock,60,f,2,2,BLOQUEADO
44.63.193.19,GET,/products/10,0,f,1,1,NORMAL
44.63.193.19,GET,/products/19,0,f,2,2,NORMAL
44.63.193.19,GET,/products/5,0,f,3,3,NORMAL
44.63.193.19,GET,/products/18,0,f,4,4,NORMAL
44.63.193.19,GET,/products/7,0,f,5,5,NORMAL
44.63.193.19,GET,/products/2,0,f,6,6,NORMAL
44.63.193.19,GET,/products/1,0,f,7,7,NORMAL
44.63.193.19,GET,/products/3,0,f,8,8,NORMAL
44.63.193.19,GET,/products/10,0,f,9,9,NORMAL
44.63.193.19,GET,/products/15,0,f,10,10,NORMAL
44.63.193.19,GET,/products/7,0,f,11,11,NORMAL
44.63.193.19,GET,/products/15,0,f,12,12,NORMAL
44.63.193.19,GET,/products/15,150,t,13,13,BLOQUEADO
44.63.193.19,GET,/products/17,0,f,14,14,NORMAL
44.63.193.19,GET,/products/16,0,f,15,15,NORMAL
62.143.108.209,GET,/products/,0,f,1,1,NORMAL
62.143.108.209,GET,/products/19,0,f,2,2,NORMAL
62.143.108.209,GET,/products/,0,f,3,3,NORMAL
25.64.234.116,GET,/products/,0,f,1,1,NORMAL
25.64.234.116,GET,/products/10,0,f,2,2,NORMAL
25.64.234.116,POST,/products/10/stock,0,f,3,3,NORMAL
25.64.234.116,GET,/products/,0,f,4,4,NORMAL
67.31.246.168,GET,/products/,0,f,1,1,NORMAL
67.31.246.168,POST,/products/9/stock,60,f,2,2,BLOQUEADO
78.157.255.108,GET,/products/,0,f,1,1,NORMAL
78.157.255.108,POST,/products/17/stock,60,f,2,2,BLOQUEADO
68.184.206.150,GET,/products/16,0,f,1,1,NORMAL
68.184.206.150,GET,/products/16,0,f,2,2,NORMAL
68.184.206.150,GET,/products/16,0,f,3,3,NORMAL
68.184.206.150,GET,/products/16,50,f,4,4,SOSPECHOSO
68.184.206.150,GET,/products/16,150,t,5,5,BLOQUEADO
20.201.242.31,GET,/products/,0,f,1,1,NORMAL
20.201.242.31,POST,/products/8/stock,60,f,2,2,BLOQUEADO
55.21.7.78,GET,/products/,0,f,1,1,NORMAL
55.21.7.78,POST,/products/12/stock,60,f,2,2,BLOQUEADO
99.44.223.19,GET,/products/,0,f,1,1,NORMAL
99.44.223.19,POST,/products/17/stock,60,f,2,2,BLOQUEADO
53.65.193.155,GET,/products/9,0,f,1,1,NORMAL
53.65.193.155,GET,/products/9,0,f,2,2,NORMAL
53.65.193.155,GET,/products/9,0,f,3,3,NORMAL
53.65.193.155,GET,/products/9,50,f,4,4,SOSPECHOSO
53.65.193.155,GET,/products/9,150,t,5,5,BLOQUEADO
35.212.52.102,GET,/products/,0,f,1,1,NORMAL
35.212.52.102,GET,/products/16,0,f,2,2,NORMAL
35.212.52.102,POST,/products/16/stock,0,f,3,3,NORMAL
35.212.52.102,GET,/products/,0,f,4,4,NORMAL
34.32.124.227,GET,/products/,0,f,1,1,NORMAL
34.32.124.227,POST,/products/14/stock,60,f,2,2,BLOQUEADO
41.50.165.238,POST,/products/2/stock,60,f,1,1,BLOQUEADO
41.50.165.238,POST,/products/2/stock,60,f,2,2,BLOQUEADO
41.50.165.238,POST,/products/2/stock,60,f,3,3,BLOQUEADO
41.50.165.238,POST,/products/2/stock,110,f,4,4,BLOQUEADO
41.50.165.238,POST,/products/2/stock,150,f,5,5,BLOQUEADO
41.50.165.238,POST,/products/2/stock,150,f,6,6,BLOQUEADO
89.50.167.22,GET,/products/,0,f,1,1,NORMAL
89.50.167.22,POST,/products/6/stock,60,f,2,2,BLOQUEADO
79.107.23.124,GET,/products/12,0,f,1,1,NORMAL
79.107.23.124,GET,/products/8,0,f,2,2,NORMAL
79.107.23.124,GET,/products/1,0,f,3,3,NORMAL
79.107.23.124,GET,/products/8,0,f,4,4,NORMAL
79.107.23.124,GET,/products/16,0,f,5,5,NORMAL
79.107.23.124,GET,/products/13,0,f,6,6,NORMAL
79.107.23.124,GET,/products/14,0,f,7,7,NORMAL
79.107.23.124,GET,/products/18,0,f,8,8,NORMAL
79.107.23.124,GET,/products/11,0,f,9,9,NORMAL
79.107.23.124,GET,/products/13,0,f,10,10,NORMAL
79.107.23.124,GET,/products/3,0,f,11,11,NORMAL
79.107.23.124,GET,/products/3,0,f,12,12,NORMAL
79.107.23.124,GET,/products/13,150,t,13,13,BLOQUEADO
79.107.23.124,GET,/products/4,0,f,14,14,NORMAL
79.107.23.124,GET,/products/8,0,f,15,15,NORMAL
37.135.147.64,GET,/products/8,0,f,1,1,NORMAL
37.135.147.64,GET,/products/8,0,f,2,2,NORMAL
37.135.147.64,GET,/products/8,0,f,3,3,NORMAL
37.135.147.64,GET,/products/8,50,f,4,4,SOSPECHOSO
37.135.147.64,GET,/products/8,150,t,5,5,BLOQUEADO
42.25.139.211,GET,/products/,0,f,1,1,NORMAL
42.25.139.211,POST,/products/8/stock,60,f,2,2,BLOQUEADO
33.27.163.72,GET,/products/16,0,f,1,1,NORMAL
192.168.143.2,GET,/products,0,f,20,76,NORMAL
33.27.163.72,GET,/products/7,0,f,2,2,NORMAL
33.27.163.72,GET,/products/15,0,f,3,3,NORMAL
33.27.163.72,GET,/products/3,0,f,4,4,NORMAL
33.27.163.72,GET,/products/12,0,f,5,5,NORMAL
33.27.163.72,GET,/products/19,0,f,6,6,NORMAL
33.27.163.72,GET,/products/14,0,f,7,7,NORMAL
33.27.163.72,GET,/products/2,0,f,8,8,NORMAL
33.27.163.72,GET,/products/3,0,f,9,9,NORMAL
33.27.163.72,GET,/products/4,0,f,10,10,NORMAL
33.27.163.72,GET,/products/18,0,f,11,11,NORMAL
33.27.163.72,GET,/products/2,0,f,12,12,NORMAL
33.27.163.72,GET,/products/17,0,f,13,13,NORMAL
33.27.163.72,GET,/products/1,0,f,14,14,NORMAL
33.27.163.72,GET,/products/10,0,f,15,15,NORMAL
35.208.60.189,GET,/products/,0,f,1,1,NORMAL
35.208.60.189,POST,/products/14/stock,60,f,2,2,BLOQUEADO
47.74.241.193,GET,/products/,0,f,1,1,NORMAL
47.74.241.193,GET,/products/17,0,f,2,2,NORMAL
47.74.241.193,POST,/products/17/stock,0,f,3,3,NORMAL
47.74.241.193,GET,/products/,0,f,4,4,NORMAL
84.216.172.7,GET,/products/,0,f,1,1,NORMAL
84.216.172.7,POST,/products/6/stock,60,f,2,2,BLOQUEADO
18.80.60.233,GET,/products/,0,f,1,1,NORMAL
18.80.60.233,GET,/products/1,0,f,2,2,NORMAL
18.80.60.233,GET,/products/2,0,f,3,3,NORMAL
18.80.60.233,GET,/products/3,0,f,4,4,NORMAL
18.80.60.233,POST,/products/4/stock,60,f,5,5,BLOQUEADO
18.80.60.233,POST,/products/4/stock,60,f,6,6,BLOQUEADO
37.129.193.249,GET,/products/,0,f,1,1,NORMAL
37.129.193.249,GET,/products/12,0,f,2,2,NORMAL
37.129.193.249,POST,/products/12/stock,0,f,3,3,NORMAL
37.129.193.249,GET,/products/,0,f,4,4,NORMAL
63.194.8.174,GET,/products/,0,f,1,1,NORMAL
63.194.8.174,POST,/products/11/stock,60,f,2,2,BLOQUEADO
24.178.254.203,GET,/products/15,0,f,1,1,NORMAL
24.178.254.203,GET,/products/17,0,f,2,2,NORMAL
24.178.254.203,GET,/products/11,0,f,3,3,NORMAL
24.178.254.203,GET,/products/7,0,f,4,4,NORMAL
24.178.254.203,GET,/products/14,0,f,5,5,NORMAL
24.178.254.203,GET,/products/18,0,f,6,6,NORMAL
24.178.254.203,GET,/products/7,0,f,7,7,NORMAL
24.178.254.203,GET,/products/1,0,f,8,8,NORMAL
24.178.254.203,GET,/products/7,0,f,9,9,NORMAL
24.178.254.203,GET,/products/18,0,f,10,10,NORMAL
24.178.254.203,GET,/products/10,0,f,11,11,NORMAL
24.178.254.203,GET,/products/6,0,f,12,12,NORMAL
24.178.254.203,GET,/products/6,0,f,13,13,NORMAL
24.178.254.203,GET,/products/2,0,f,14,14,NORMAL
24.178.254.203,GET,/products/13,0,f,15,15,NORMAL
53.1.68.72,GET,/products/,0,f,1,1,NORMAL
53.1.68.72,POST,/products/18/stock,60,f,2,2,BLOQUEADO
58.101.96.25,GET,/products/10,0,f,1,1,NORMAL
58.101.96.25,GET,/products/10,0,f,2,2,NORMAL
58.101.96.25,GET,/products/10,0,f,3,3,NORMAL
58.101.96.25,GET,/products/10,50,f,4,4,SOSPECHOSO
58.101.96.25,GET,/products/10,150,t,5,5,BLOQUEADO
92.68.249.163,POST,/products/4/stock,60,f,1,1,BLOQUEADO
92.68.249.163,POST,/products/4/stock,60,f,2,2,BLOQUEADO
92.68.249.163,POST,/products/4/stock,60,f,3,3,BLOQUEADO
92.68.249.163,POST,/products/4/stock,110,f,4,4,BLOQUEADO
92.68.249.163,POST,/products/4/stock,150,f,5,5,BLOQUEADO
92.68.249.163,POST,/products/4/stock,150,f,6,6,BLOQUEADO
33.46.247.197,GET,/products/12,0,f,1,1,NORMAL
33.46.247.197,GET,/products/8,0,f,2,2,NORMAL
33.46.247.197,GET,/products/6,0,f,3,3,NORMAL
33.46.247.197,GET,/products/19,0,f,4,4,NORMAL
33.46.247.197,GET,/products/4,0,f,5,5,NORMAL
33.46.247.197,GET,/products/4,0,f,6,6,NORMAL
33.46.247.197,GET,/products/15,0,f,7,7,NORMAL
33.46.247.197,GET,/products/18,0,f,8,8,NORMAL
33.46.247.197,GET,/products/2,0,f,9,9,NORMAL
33.46.247.197,GET,/products/16,0,f,10,10,NORMAL
33.46.247.197,GET,/products/6,0,f,11,11,NORMAL
33.46.247.197,GET,/products/6,0,f,12,12,NORMAL
33.46.247.197,GET,/products/6,150,t,13,13,BLOQUEADO
33.46.247.197,GET,/products/10,150,t,14,14,BLOQUEADO
33.46.247.197,GET,/products/5,0,f,15,15,NORMAL
54.108.129.231,GET,/products/,0,f,1,1,NORMAL
54.108.129.231,GET,/products/1,0,f,2,2,NORMAL
54.108.129.231,GET,/products/2,0,f,3,3,NORMAL
54.108.129.231,GET,/products/3,0,f,4,4,NORMAL
54.108.129.231,POST,/products/4/stock,60,f,5,5,BLOQUEADO
54.108.129.231,POST,/products/4/stock,60,f,6,6,BLOQUEADO
54.108.129.231,POST,/products/4/stock,110,f,7,7,BLOQUEADO
54.108.129.231,POST,/products/4/stock,110,f,8,8,BLOQUEADO
51.129.60.8,GET,/products/10,0,f,1,1,NORMAL
51.129.60.8,GET,/products/2,0,f,2,2,NORMAL
51.129.60.8,GET,/products/7,0,f,3,3,NORMAL
51.129.60.8,GET,/products/18,0,f,4,4,NORMAL
51.129.60.8,GET,/products/5,0,f,5,5,NORMAL
51.129.60.8,GET,/products/12,0,f,6,6,NORMAL
51.129.60.8,GET,/products/9,0,f,7,7,NORMAL
51.129.60.8,GET,/products/14,0,f,8,8,NORMAL
51.129.60.8,GET,/products/10,0,f,9,9,NORMAL
51.129.60.8,GET,/products/15,0,f,10,10,NORMAL
51.129.60.8,GET,/products/8,0,f,11,11,NORMAL
51.129.60.8,GET,/products/2,0,f,12,12,NORMAL
51.129.60.8,GET,/products/8,0,f,13,13,NORMAL
51.129.60.8,GET,/products/3,0,f,14,14,NORMAL
51.129.60.8,GET,/products/1,0,f,15,15,NORMAL
91.188.136.141,GET,/products/,0,f,1,1,NORMAL
91.188.136.141,GET,/products/1,0,f,2,2,NORMAL
91.188.136.141,GET,/products/2,0,f,3,3,NORMAL
91.188.136.141,GET,/products/3,0,f,4,4,NORMAL
91.188.136.141,POST,/products/8/stock,60,f,5,5,BLOQUEADO
91.188.136.141,POST,/products/8/stock,60,f,6,6,BLOQUEADO
91.188.136.141,POST,/products/8/stock,110,f,7,7,BLOQUEADO
91.188.136.141,POST,/products/8/stock,110,f,8,8,BLOQUEADO
91.188.136.141,POST,/products/8/stock,150,f,9,9,BLOQUEADO
27.208.203.70,GET,/products/,0,f,1,1,NORMAL
27.208.203.70,POST,/products/6/stock,60,f,2,2,BLOQUEADO
31.96.224.112,GET,/products/,0,f,1,1,NORMAL
31.96.224.112,POST,/products/12/stock,60,f,2,2,BLOQUEADO
96.105.111.65,POST,/products/2/stock,60,f,1,1,BLOQUEADO
96.105.111.65,POST,/products/2/stock,60,f,2,2,BLOQUEADO
96.105.111.65,POST,/products/2/stock,60,f,3,3,BLOQUEADO
96.105.111.65,POST,/products/2/stock,110,f,4,4,BLOQUEADO
32.240.168.188,GET,/products/,0,f,1,1,NORMAL
32.240.168.188,POST,/products/18/stock,60,f,2,2,BLOQUEADO
77.215.137.47,GET,/products/,0,f,1,1,NORMAL
77.215.137.47,GET,/products/9,0,f,2,2,NORMAL
77.215.137.47,POST,/products/9/stock,0,f,3,3,NORMAL
77.215.137.47,GET,/products/,0,f,4,4,NORMAL
73.72.193.58,GET,/products/18,0,f,1,1,NORMAL
73.72.193.58,GET,/products/18,0,f,2,2,NORMAL
73.72.193.58,GET,/products/18,0,f,3,3,NORMAL
73.72.193.58,GET,/products/18,50,f,4,4,SOSPECHOSO
73.72.193.58,GET,/products/18,150,t,5,5,BLOQUEADO
192.168.143.2,GET,/products/1,0,f,20,77,NORMAL
92.86.203.245,GET,/products/,0,f,1,1,NORMAL
92.86.203.245,POST,/products/7/stock,60,f,2,2,BLOQUEADO
50.156.202.126,GET,/products/7,0,f,1,1,NORMAL
50.156.202.126,GET,/products/7,0,f,2,2,NORMAL
50.156.202.126,GET,/products/7,0,f,3,3,NORMAL
50.156.202.126,GET,/products/7,50,f,4,4,SOSPECHOSO
50.156.202.126,GET,/products/7,150,t,5,5,BLOQUEADO
39.75.138.54,GET,/products/,0,f,1,1,NORMAL
39.75.138.54,POST,/products/5/stock,60,f,2,2,BLOQUEADO
88.4.184.26,POST,/products/14/stock,60,f,1,1,BLOQUEADO
88.4.184.26,POST,/products/14/stock,60,f,2,2,BLOQUEADO
88.4.184.26,POST,/products/14/stock,60,f,3,3,BLOQUEADO
88.4.184.26,POST,/products/14/stock,110,f,4,4,BLOQUEADO
88.4.184.26,POST,/products/14/stock,150,f,5,5,BLOQUEADO
88.4.184.26,POST,/products/14/stock,150,f,6,6,BLOQUEADO
83.104.147.203,GET,/products/,0,f,1,1,NORMAL
50.78.196.69,POST,/products/9/stock,60,f,1,1,BLOQUEADO
50.78.196.69,POST,/products/9/stock,60,f,2,2,BLOQUEADO
50.78.196.69,POST,/products/9/stock,60,f,3,3,BLOQUEADO
50.78.196.69,POST,/products/9/stock,110,f,4,4,BLOQUEADO
50.78.196.69,POST,/products/9/stock,150,f,5,5,BLOQUEADO
50.78.196.69,POST,/products/9/stock,150,f,6,6,BLOQUEADO
75.64.181.44,GET,/products/,0,f,1,1,NORMAL
75.64.181.44,POST,/products/15/stock,60,f,2,2,BLOQUEADO
25.41.115.188,GET,/products/,0,f,1,1,NORMAL
25.41.115.188,POST,/products/17/stock,60,f,2,2,BLOQUEADO
33.117.240.237,GET,/products/10,0,f,1,1,NORMAL
33.117.240.237,GET,/products/1,0,f,2,2,NORMAL
33.117.240.237,GET,/products/10,0,f,3,3,NORMAL
33.117.240.237,GET,/products/10,50,f,4,4,SOSPECHOSO
33.117.240.237,GET,/products/16,0,f,5,5,NORMAL
33.117.240.237,GET,/products/4,0,f,6,6,NORMAL
33.117.240.237,GET,/products/13,0,f,7,7,NORMAL
33.117.240.237,GET,/products/19,0,f,8,8,NORMAL
33.117.240.237,GET,/products/16,0,f,9,9,NORMAL
33.117.240.237,GET,/products/1,0,f,10,10,NORMAL
33.117.240.237,GET,/products/13,0,f,11,11,NORMAL
33.117.240.237,GET,/products/8,0,f,12,12,NORMAL
33.117.240.237,GET,/products/18,0,f,13,13,NORMAL
33.117.240.237,GET,/products/16,0,f,14,14,NORMAL
33.117.240.237,GET,/products/2,0,f,15,15,NORMAL
60.123.183.161,GET,/products/5,0,f,1,1,NORMAL
60.123.183.161,GET,/products/5,0,f,2,2,NORMAL
60.123.183.161,GET,/products/5,0,f,3,3,NORMAL
60.123.183.161,GET,/products/5,50,f,4,4,SOSPECHOSO
60.123.183.161,GET,/products/5,150,t,5,5,BLOQUEADO
30.28.68.20,GET,/products/14,0,f,1,1,NORMAL
30.28.68.20,GET,/products/5,0,f,2,2,NORMAL
30.28.68.20,GET,/products/9,0,f,3,3,NORMAL
30.28.68.20,GET,/products/10,0,f,4,4,NORMAL
30.28.68.20,GET,/products/15,0,f,5,5,NORMAL
30.28.68.20,GET,/products/8,0,f,6,6,NORMAL
30.28.68.20,GET,/products/2,0,f,7,7,NORMAL
30.28.68.20,GET,/products/5,0,f,8,8,NORMAL
30.28.68.20,GET,/products/9,0,f,9,9,NORMAL
30.28.68.20,GET,/products/10,0,f,10,10,NORMAL
30.28.68.20,GET,/products/12,0,f,11,11,NORMAL
30.28.68.20,GET,/products/5,0,f,12,12,NORMAL
30.28.68.20,GET,/products/10,0,f,13,13,NORMAL
30.28.68.20,GET,/products/18,0,f,14,14,NORMAL
30.28.68.20,GET,/products/7,0,f,15,15,NORMAL
56.112.111.85,GET,/products/,0,f,1,1,NORMAL
56.112.111.85,POST,/products/15/stock,60,f,2,2,BLOQUEADO
98.165.182.150,POST,/products/11/stock,60,f,1,1,BLOQUEADO
98.165.182.150,POST,/products/11/stock,60,f,2,2,BLOQUEADO
98.165.182.150,POST,/products/11/stock,60,f,3,3,BLOQUEADO
98.165.182.150,POST,/products/11/stock,110,f,4,4,BLOQUEADO
98.165.182.150,POST,/products/11/stock,150,f,5,5,BLOQUEADO
98.165.182.150,POST,/products/11/stock,150,f,6,6,BLOQUEADO
38.232.165.173,GET,/products/,0,f,1,1,NORMAL
38.232.165.173,POST,/products/15/stock,60,f,2,2,BLOQUEADO
19.188.195.156,GET,/products/,0,f,1,1,NORMAL
24.176.124.147,GET,/products/,0,f,1,1,NORMAL
55.133.207.188,GET,/products/16,0,f,1,1,NORMAL
55.133.207.188,GET,/products/16,0,f,2,2,NORMAL
55.133.207.188,GET,/products/16,0,f,3,3,NORMAL
55.133.207.188,GET,/products/16,50,f,4,4,SOSPECHOSO
55.133.207.188,GET,/products/16,150,t,5,5,BLOQUEADO
98.2.37.89,POST,/products/15/stock,60,f,1,1,BLOQUEADO
98.2.37.89,POST,/products/15/stock,60,f,2,2,BLOQUEADO
98.2.37.89,POST,/products/15/stock,60,f,3,3,BLOQUEADO
98.2.37.89,POST,/products/15/stock,110,f,4,4,BLOQUEADO
192.168.143.2,GET,/products,0,f,20,78,NORMAL
98.2.37.89,POST,/products/15/stock,150,f,5,5,BLOQUEADO
98.2.37.89,POST,/products/15/stock,150,f,6,6,BLOQUEADO
25.67.231.53,POST,/products/5/stock,60,f,1,1,BLOQUEADO
25.67.231.53,POST,/products/5/stock,60,f,2,2,BLOQUEADO
25.67.231.53,POST,/products/5/stock,60,f,3,3,BLOQUEADO
25.67.231.53,POST,/products/5/stock,110,f,4,4,BLOQUEADO
25.67.231.53,POST,/products/5/stock,150,f,5,5,BLOQUEADO
25.67.231.53,POST,/products/5/stock,150,f,6,6,BLOQUEADO
50.240.23.58,GET,/products/,0,f,1,1,NORMAL
50.240.23.58,POST,/products/16/stock,60,f,2,2,BLOQUEADO
91.229.59.233,GET,/products/5,0,f,1,1,NORMAL
91.229.59.233,GET,/products/5,0,f,2,2,NORMAL
91.229.59.233,GET,/products/5,0,f,3,3,NORMAL
91.229.59.233,GET,/products/5,50,f,4,4,SOSPECHOSO
91.229.59.233,GET,/products/5,150,t,5,5,BLOQUEADO
21.147.76.141,GET,/products/,0,f,1,1,NORMAL
19.216.108.64,GET,/products/,0,f,1,1,NORMAL
19.216.108.64,GET,/products/5,0,f,2,2,NORMAL
19.216.108.64,POST,/products/5/stock,0,f,3,3,NORMAL
19.216.108.64,GET,/products/,0,f,4,4,NORMAL
60.116.238.29,GET,/products/,0,f,1,1,NORMAL
60.116.238.29,POST,/products/18/stock,60,f,2,2,BLOQUEADO
38.117.65.82,GET,/products/12,0,f,1,1,NORMAL
38.117.65.82,GET,/products/12,0,f,2,2,NORMAL
38.117.65.82,GET,/products/12,0,f,3,3,NORMAL
38.117.65.82,GET,/products/12,50,f,4,4,SOSPECHOSO
38.117.65.82,GET,/products/12,150,t,5,5,BLOQUEADO
51.186.251.193,GET,/products/,0,f,1,1,NORMAL
51.186.251.193,POST,/products/10/stock,60,f,2,2,BLOQUEADO
94.83.163.186,GET,/products/14,0,f,1,1,NORMAL
94.83.163.186,GET,/products/5,0,f,2,2,NORMAL
94.83.163.186,GET,/products/7,0,f,3,3,NORMAL
94.83.163.186,GET,/products/8,0,f,4,4,NORMAL
94.83.163.186,GET,/products/14,0,f,5,5,NORMAL
94.83.163.186,GET,/products/5,0,f,6,6,NORMAL
94.83.163.186,GET,/products/8,0,f,7,7,NORMAL
94.83.163.186,GET,/products/2,0,f,8,8,NORMAL
94.83.163.186,GET,/products/12,0,f,9,9,NORMAL
94.83.163.186,GET,/products/16,0,f,10,10,NORMAL
94.83.163.186,GET,/products/8,0,f,11,11,NORMAL
94.83.163.186,GET,/products/1,0,f,12,12,NORMAL
94.83.163.186,GET,/products/8,0,f,13,13,NORMAL
94.83.163.186,GET,/products/4,0,f,14,14,NORMAL
94.83.163.186,GET,/products/8,0,f,15,15,NORMAL
26.250.31.187,GET,/products/,0,f,1,1,NORMAL
26.250.31.187,POST,/products/13/stock,60,f,2,2,BLOQUEADO
28.236.114.33,GET,/products/,0,f,1,1,NORMAL
28.236.114.33,POST,/products/2/stock,60,f,2,2,BLOQUEADO
15.149.36.120,GET,/products/17,0,f,1,1,NORMAL
15.149.36.120,GET,/products/17,0,f,2,2,NORMAL
15.149.36.120,GET,/products/17,0,f,3,3,NORMAL
15.149.36.120,GET,/products/17,50,f,4,4,SOSPECHOSO
15.149.36.120,GET,/products/17,150,t,5,5,BLOQUEADO
29.15.139.154,GET,/products/9,0,f,1,1,NORMAL
29.15.139.154,GET,/products/9,0,f,2,2,NORMAL
29.15.139.154,GET,/products/9,0,f,3,3,NORMAL
29.15.139.154,GET,/products/9,50,f,4,4,SOSPECHOSO
29.15.139.154,GET,/products/9,150,t,5,5,BLOQUEADO
90.181.36.91,GET,/products/9,0,f,1,1,NORMAL
90.181.36.91,GET,/products/9,0,f,2,2,NORMAL
90.181.36.91,GET,/products/9,0,f,3,3,NORMAL
90.181.36.91,GET,/products/9,50,f,4,4,SOSPECHOSO
90.181.36.91,GET,/products/9,150,t,5,5,BLOQUEADO
47.179.49.182,GET,/products/,0,f,1,1,NORMAL
47.179.49.182,POST,/products/5/stock,60,f,2,2,BLOQUEADO
63.247.170.4,GET,/products/7,0,f,1,1,NORMAL
63.247.170.4,GET,/products/8,0,f,2,2,NORMAL
63.247.170.4,GET,/products/3,0,f,3,3,NORMAL
